Label,ImageSource
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S098_004_00350201.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S099_004_00435603.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S099_004_00435612.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S100_006_00534124.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S101_004_01020316.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S101_004_01020325.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S102_004_00010829.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S103_002_00121407.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S103_003_00111126.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S104_001_00220027.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S104_001_00220108.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S105_003_00350709.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S105_004_00341524.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S106_006_00455706.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S106_006_00455712.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S106_007_00445403.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S107_002_01002527.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S108_008_01112622.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S108_008_01112628.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S109_001_01193506.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S109_006_01204425.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S110_007_01274118.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S111_002_01371506.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S111_003_01362605.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S112_004_01442807.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S113_004_01532912.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S114_002_02035116.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S114_006_02045929.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S115_005_02122924.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S115_008_02134408.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S116_002_02230905.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S116_007_02241518.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S117_007_02322922.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S118_002_02450013.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S119_005_02553204.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S121_001_03104320.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S124_004_00103329.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S124_007_00120803.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S125_002_00190117.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S125_005_00200913.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S127_002_00333810.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S127_004_00343706.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S127_004_00343713.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S130_003_00533929.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S131_006_01024819.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S131_006_01024902.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S132_006_01100418.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S132_006_01100502.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S133_001_01161720.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S134_004_01260207.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S134_004_01260215.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S135_002_01320108.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S136_006_01391208.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S137_002_01443701.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S138_005_01515627.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S138_005_01515707.png
joy,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\joy\S138_006_01510216.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\006_ne_001_0010.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\007_ne_001_0020.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\008_ne_000_0001.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\009_ne_000_0011.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\010_ne_001_0011.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\013_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\014_ne_002_0004.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\015_ne_001_0022.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\016_ne_001_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\017_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\018_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\019_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\020_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\021_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\025_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\026_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\027_ne_000_0015.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\028_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\029_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\030_ne_000_0048.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\084_ne_000_0022.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\085_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\087_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\088_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\102_ne_000_0000.jpg
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S010_001_01594215.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S011_001_03141424.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S014_001_02405100.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S022_001_00021318.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S026_001_01383427.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S032_001_01345720.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S034_001_02293305.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S035_001_02500802.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S037_001_00233506.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S042_001_01435108.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S044_001_00044114.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S045_001_00155513.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S046_001_00022805.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S050_001_00014320.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S052_001_00115019.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S053_001_00022324.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S054_001_00021021.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S055_001_01064605.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S056_001_01175017.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S057_001_01270609.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S058_001_00020402.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S059_001_00121006.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S060_001_00211704.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S061_001_00015906.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S062_001_00125915.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S063_001_00223913.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S064_001_00012109.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S065_001_00125725.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S066_001_00232825.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S067_001_00021827.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S068_001_00120624.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S069_001_00014614.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S070_001_00111528.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S071_001_00241519.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S072_001_00004520.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S073_001_00120526.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S074_001_00222210.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S075_001_00332215.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S076_001_00014428.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S077_001_00100208.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S078_001_00014617.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S079_001_00111123.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S080_001_00214920.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S081_001_00014504.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S082_001_00091808.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S083_001_00173719.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S084_001_00261115.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S085_001_00020810.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S086_001_00114613.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S087_001_00015522.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S088_001_00114511.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S089_001_00221624.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S091_001_00112026.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S092_001_00013417.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S093_001_00113519.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S094_001_00011022.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S095_001_00093311.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S096_001_00175209.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S097_001_00264607.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S098_001_00350616.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S099_001_00434910.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S100_001_00533804.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S101_001_01020007.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S102_001_00012801.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S103_001_00120704.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S104_001_00220011.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S105_001_00342915.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S105_001_00342928.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S106_001_00455104.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S107_001_01012522.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S108_001_01111806.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S109_001_01193416.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S110_001_01283311.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S111_001_01370707.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S112_001_01454120.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S113_001_01545508.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S114_001_02045221.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S115_001_02132622.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S116_001_02241015.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S117_001_02333306.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S118_001_02445322.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S119_001_02565114.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S120_001_03040503.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S121_001_03104305.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S122_001_03164524.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S124_001_00120022.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S125_001_00201624.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S127_001_00343129.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S130_001_00543800.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S131_001_01023818.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S132_001_01092214.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S133_001_01161622.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S134_001_01232704.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S135_001_01330919.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S136_001_01390512.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S137_001_01454509.png
neutral,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\neutral\S138_001_01515104.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\006_sa_001_0021.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\006_sa_001_0024.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\007_sa_002_0018.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\007_sa_002_0023.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\007_sa_002_0045.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\008_sa_002_0016.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\008_sa_002_0022.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\008_sa_002_0061.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\009_sa_000_0019.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\009_sa_000_0023.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\010_sa_003_0010.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\010_sa_003_0016.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\010_sa_003_0035.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\013_sa_002_0030.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\014_sa_001_0026.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\014_sa_001_0057.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\015_sa_000_0014.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\015_sa_000_0032.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\016_sa_001_0014.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\016_sa_001_0026.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\016_sa_001_0039.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\018_sa_004_0024.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\018_sa_004_0030.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\019_sa_002_0014.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\019_sa_002_0026.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\020_sa_002_0052.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\020_sa_002_0056.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\026_sa_004_0022.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\029_sa_000_0016.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\029_sa_000_0023.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\030_sa_000_0018.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\030_sa_000_0038.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\084_sa_000_0015.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\084_sa_000_0020.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\084_sa_000_0039.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\085_sa_002_0050.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\085_sa_002_0060.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\087_sa_001_0017.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\087_sa_001_0020.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\087_sa_001_0029.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\088_sa_001_0020.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\088_sa_001_0030.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\088_sa_001_0042.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\102_sa_000_0936.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\102_sa_000_0947.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\102_sa_000_0967.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\102_sa_000_0999.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\102_sa_000_1019.jpg
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S010_003_01595414.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S011_002_03142820.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S014_002_02411113.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S022_004_00024611.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S026_002_01384609.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S032_002_01351516.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S034_002_02293713.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S035_002_02502629.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S037_002_00235508.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S042_002_01440314.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S044_004_00045405.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S045_002_00160516.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S046_001_00022829.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S050_003_00015904.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S052_002_00120316.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S053_002_00024000.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S055_002_01070320.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S056_001_01175102.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S057_002_01273712.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S058_003_00022122.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S062_003_00131127.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S065_001_00125812.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S067_001_00021917.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S068_001_00120717.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S069_001_00014701.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S071_002_00242723.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S072_002_00014324.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S073_003_00102621.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S075_001_00332227.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S076_003_00015812.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S077_003_00092612.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S078_002_00015803.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S081_003_00005510.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S082_002_00084612.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S083_001_00173803.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S085_001_00020819.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S087_002_00021711.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S093_001_00113608.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S094_003_00004111.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S095_002_00094122.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S096_002_00164911.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S097_002_00251411.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S098_001_00350705.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S100_003_00530414.png
sadness,D:\education\university\projects\year3\s2\ai\working space\AI v1.0\Images\sadness\S101_003_01020917.png
